userId,complete,time,group,path,gender,age,origin,ethnicity,occupation,education,economic,likert.audio_quality,likert.video_resolution,likert.video_smoothness,likert.audio_stability,likert.sync,likert-text,exp-text,data.car_ownership,data.video_stream,data.netflix_price,data.siriusxm_price,data.amc_movie_price, AS, MS, VR, AQ, AVS,qv_text,videoConfig.AQ,videoConfig.VR,videoConfig.AS,videoConfig.MS,videoConfig.AVS,reasonArray.MS,reasonArray.AQ,reasonArray.VR,reasonArray.AS,reasonArray.AVS,priceArray.AQ,priceArray.VR,priceArray.AS,priceArray.MS,priceArray.AVS
5f78f47a108ffa4e7e70122b,TRUE,2020-10-03T22:36:56.615Z,gp6,p1,(a) Male,(b) 25-39,(a) Yes,(e) White,"(m) Skilled labor (e.g., electrician, plumber, carpenter)",(b) High school graduate (includes equivalency),"(c) $25,000 to $49,999",5,5,3,4,4,"Audio and video are clearly the most important elements. Consumers need to see and hear the content as clear as possible. To understand the full context of what is going on in whatever video a consumer is watching audio and video quality rank higher than the others. Motion smoothness I think is not as important because the human mind already fills some gaps in motion when things are not smooth, although still visible you can still understand and see everything. Audio-Video Syncronization I think is more important than smoothness, it makes it very confusing to watch when there is a large delay between audio and video.","Audio quality had the strongest impact here, with levels 1 and 2 I could not understand what was being said. Video  quality was the second most important setting for me, it makes it much easier to visualize what he is pointing at and see the forecast map in accordance to how he is describing the weather. For video quality minimum level two was required for me.",(a) Yes,(a) Netflix,(c) $15.99/month: Stream with 4K ultra HD on four devices,"(a) $10.99/month: A sampling of music, news, and talk channels","(a) $13.69, standard definition",4,4,5,5,4,"Everything needs improvement, but more importantly audio and video quality need to be prioritized.",1,2,1,0,2,Motion Smoothness is bad so it should be priced as low as possible.,Is the second element that using the most bandwidth so charge accordingly.,Is the element that using the most bandwidth so charge accordingly.,Is hard to notice this change so I think it should not be something costly.,"Again, very hard to notice so I would not like to charge a lot for this.",4,4,2,1,2
5f7806df698f43ecb000b4ea,TRUE,2020-10-03T05:35:07.275Z,gp6,p2,(a) Male,(b) 25-39,(b) No,(e) White,"(m) Skilled labor (e.g., electrician, plumber, carpenter)",(b) High school graduate (includes equivalency),"(c) $25,000 to $49,999",5,5,4,5,4,I think motion smoothness and audio-video synchronization are okay to be less quality out of the 5 traits. The reason I believe this is only if they are slightly not up to the same quality as the others. I can attest to the other traits staying very good in order to hold it to a standard of being enjoyable. Though motion smoothness and synchronization are still important.   ,"Choosing audio stability at 0 and then at 3, you notice how it stays intact and doesn't skip. When the motion smoothness is at 0 it is rigid and not in time as it is skipping frames compared to level 3 where it is smooth. I find it easier to watch when all the settings are adjusted to level 3 of course and barely viewable at level 0.",(a) Yes,(c) Youtube,(b) $12.99/month: Stream with high definition on two devices,(d) I would not subscribe to any of the plans above,(d) I would not watch any of these versions,5,3,5,5,4,"I voted based on what I think are the most important to the least important. I feel like these are the ones you want to put your faith and energy into. The motion smoothness and synchronization are a bit less of what you should put your eyes on, but still keep them on it.",1,2,1,1,0,This is the one quality that is not as necessary but still is somewhat valuable.,Audio is one half of the two important features and should be valued reasonably.,Video resolution is very important to the overall perception of quality. ,The stability is something that will maintain no disruption and the better this is the more enjoyable it is to watch.,"I think the synchronization is not as necessary, but holds an accountable position here.",3,4,3,2,2
5f78b9f1d1d415c7845f6ca3,TRUE,2020-10-03T18:14:19.854Z,gp8,p1,(b) Female,(b) 25-39,(b) No,(e) White,"(a) Administrative support (e.g., secretary, assistant)",(d) Bachelor's degree or above,"(c) $25,000 to $49,999",5,4,4,5,4,"Some elements are more critical because I know that this video is about a certain topic (weather) so I can better understand it once only a few features are improved vs. if I did not know what this video was about at all, I would need to increase every single feature to higher levels in order to understand the video.",Audio quality to a level 3 greatly improved the audio because I could not understand one word prior to adjusting the audio quality.  Motion smoothness changed to a level 3 helped because I can better understand the audio and visual when they are both synced together and the video quality wasn't as choppy as before.  ,(a) Yes,(c) Youtube,(b) $12.99/month: Stream with high definition on two devices,"(b) $16.99/month: Get ad-free music, plus sports, news, talk, entertainment, SiriusXM video, and more, anywhere you want","(a) $13.69, standard definition",4,3,7,3,4,The higher the votes I gave the better the quality of the video and audio was for me. ,1,2,0,1,0,"Motion is not as choppy, but could use few more improvements. ",Audio quality could be a little better. ,Not the best resolution. ,"Stability is understandable, but needs some work.","Matches up, but not completely.  ",2,1,3,2,2
5f77f3a1698f43ecb000b4b7,TRUE,2020-10-03T04:27:01.264Z,gp8,p2,(a) Male,(b) 25-39,(b) No,(e) White,"(a) Administrative support (e.g., secretary, assistant)",(d) Bachelor's degree or above,"(e) $75,000 to $99,999",5,5,4,3,4,"Without high Audio and Visual Quality, it is impossible to tell what is being said, and what is on-screen. I consider the two to be most important. Afterward, I would say Audio-Video Synchronization and Motion Smoothness are tied.  The former, as I find it incredibly irritating to be forward or behind when it comes to audio and what is occurring. The latter, because jerky motions can interrupt what is being conveyed. I find Audio Stability the least significant. Even with choppiness, I can still tell what is being said.","The Audio Quality was the most noticeable change. As is, I could not understand anything that was said, yet at Lv. 2 I could hear fairly comfortably. Once on Lv. 3, I found everything the meteorologist said was crisp and clear. I also found Motion Smoothness to be a dramatic change. At 0, it was like watching a slide show. Adjusting it up to Lv. 1 and the person on-screen started moving more smoothly. At Lv. 2, he actually possessed the flow a normal human. I no longer found movements jerky once on Lv. 3.",(a) Yes,(a) Netflix,(b) $12.99/month: Stream with high definition on two devices,"(b) $16.99/month: Get ad-free music, plus sports, news, talk, entertainment, SiriusXM video, and more, anywhere you want","(a) $13.69, standard definition",2,4,5,6,4,"I put most of my voted in Audio Quality as I find it the most necessary to understand a video. Audio Stability received the fewest as I can live without it. Afterward, I tried to evenly distribute the remaining votes.",1,2,1,0,2,"I did not alter this to Quality 2. As such, I feel leaving this at 0 is a good compromise given what I am asking for everything else. ","This is the most important component, yet I am hesitant to charge the maximum of $4.","I consider this the second most critical, and feel since it is so closely related to Audio Quality, charging a similar price is fair.","This is a noticeable difference with a high Stability. The $2 price point, which is midway between 0-4, is more than adequate. ","Similar to Audio Stability, having the meteorologist move and speak in-sync affects your understanding of the weather report. Paying $2 here is a decent enough price.",3,3,2,0,2
5f78b4dcd1d415c7845f6c45,TRUE,2020-10-03T18:07:18.336Z,gp12,p1,(b) Female,(c) 40-54,(b) No,(e) White,"(k) Scientist (e.g., researcher, professor)",(d) Bachelor's degree or above,"(f) $100,000 to $149,999",5,5,3,4,4,"It is important to be able to see and hear the video clearly. I think people can deal with the other disturbances as long as the other two elements are working properly. I think audio stability and the audio-sync are important too because it does get annoying to the listener if the soundtrack is off from the video. Although you are still hearing and seeing the same information, it would become an annoyance if I had to watch a video for any period of time that wasn't synced up. Also, the sound should not drop out and become choppy so I think audio stability is also important.  I would like motion smoothness, but if I had to give up one of these elements it might be this one because a little distortion is okay as long as I can still clearly see the picture and hear the audio.",I chose video resolution and audio quality. In the original video the audio was muffled and I couldn't make out any words he was saying except I would catch a city name once in a while. The video also was very pixelated and I couldn't read the temperatures. By moving the adjusters up to higher levels both of those elements improved. At Level 3 the picture was much better and temperatures were easy to see and read.  The audio at level 3 I  was able to clearly understand what he was saying.,(a) Yes,(a) Netflix,(c) $15.99/month: Stream with 4K ultra HD on four devices,"(a) $10.99/month: A sampling of music, news, and talk channels","(a) $13.69, standard definition",3,1,6,7,2,"I chose audio quality as the highest because it is most important to hear what he is saying because I can create a picture in my head if I can't see it. The weatherman read most of the temperatures for me. Next, I though video resolution was the second most important thing because I could read the map and gather appropriate information I needed. I chose motion smoothness as my least desired element because I can deal with a jumpy video if I can hear it and see it.",1,2,1,0,0,"I selected the quality 1 option because I thought the motion smoothness was acceptable to a user on the quality 1 rating. I should have charged half of the high-quality rate, but I wanted to make a little extra commission so I added the extra 50 cents.",I think someone would be willing to pay a high price for audio that was of higher quality. This is an important element and worth the extra money.,I think someone would be willing to pay a high price for video resolution that was of higher quality. This is an important element and worth the extra money.,"I think someone would be willing to pay a little bit more for stable audio, but I didn't want to price it as high as the audio quality because I think it might be just a little less important to some","I selected the quality 1 option because I thought the audio-video sync was acceptable to a user on the quality 1 rating. I should have charged half of the high quality rate, but I wanted to make a little extra commission so I added the extra 50 cents.",4,4,3.5,2.5,2.5
5f78b4cf108ffa4e7e7010ce,TRUE,2020-10-03T17:58:27.100Z,gp12,p2,(a) Male,(c) 40-54,(b) No,(e) White,"(b) Art, writing, or journalism (e.g., author, reporter, sculptor)",(d) Bachelor's degree or above,"(b) $10,000 to $24,999",5,3,3,4,3,"If you are using an in-car player, you may not be able to watch the video with a great deal of attention. Audio quality for the driver becomes the key component.  For passengers, this may not apply and video resolution and smoothness may be more important. ","Changing the audio quality to two let me understand the dialog, though it got better on three. Video resolution also had to go to two before it became barely acceptable. Of the two, the audio seemed more important to get the gist of the video.",(a) Yes,(c) Youtube,(b) $12.99/month: Stream with high definition on two devices,(d) I would not subscribe to any of the plans above,"(a) $13.69, standard definition",5,3,5,6,2,"As I said before, it depends on who you are targeting in the vehicle. The driver will rely on audio more than the passengers, and the passengers will expect better video resolution.",1,2,1,1,0,Jerky video annoys me.,Audio is important for the driver.,Video is more important for the passengers.,Audio stability has great effect on understanding the broadcast.,"Something has to give, to get a lower price, so this is the one I picked.",4,4,4,4,2.5
5f793540108ffa4e7e701313,TRUE,2020-10-04T03:30:44.361Z,gp15,p2,(b) Female,(d) 55 or above,(b) No,(e) White,(j) Retired,(c) Some college or associate's degree,"(e) $75,000 to $99,999",5,5,4,5,4,"Without Audio Quality, Video Resolution, and Audio Stability you would not understand what is going on in the video. The video would be understandable without the best Motion Smoothness and Audio-Video Syncronization, but of course it would be preferable to have the best quality on those also.","Audio quality was terrible in As Is and lv.1, passable at lv. 2, good at lv. 3
Audio-Video Synchronization was good enough at Lv. 3 and good at Lv. 3",(a) Yes,(c) Youtube,(b) $12.99/month: Stream with high definition on two devices,"(b) $16.99/month: Get ad-free music, plus sports, news, talk, entertainment, SiriusXM video, and more, anywhere you want","(a) $13.69, standard definition",5,3,5,5,4,"I think VR, AS, and AQ are absolutely necessary to understand the video. You could get away with a lesser quality of A-V S and MS and still understand it though.",1,2,1,0,0,MS is less important in a system in a car which will not be watched as much as heard and it lowers the price.,This and AS are the most important elements so they are highest priced.,VR is not as important as AS and AQ for a system in a car which will not be watched as much as heard.,This and AQ are the most important elements so they are highest priced.,A-V S is less important in a system in a car which will not be watched as much as heard and it lowers the price.,4,3,4,2.75,2.5
5f78aee8108ffa4e7e701081,TRUE,2020-10-03T17:36:54.270Z,gp3,p2,(b) Female,(a) 18-24,(b) No,(e) White,"(a) Administrative support (e.g., secretary, assistant)",(c) Some college or associate's degree,"(d) $50,000 to $74,999",5,5,4,2,2,"I believe that audio quality and video resolution are imperative towards videos. Without adequate audio quality and video resolution, videos have extremely muffled sound that makes it hard to understand what's being said, as well as extremely blurry visuals that strain the eyes. Audio stability is more a nuisance than actually critical, as I found it doesn't impact my overall experience that much. Motion smoothness, however, is important so as to not cause the eyes to strain with choppy visuals. Audio-Video Synchronization is passable and able to be overlooked so long as audio quality and video resolution are clear enough that someone can grasp the understanding of what's going on in the first place.","I found audio quality and video resolution to be the most impactful for me. It was hard to engage myself in the video when the audio was muffled and I could not understand what the weather reporter was saying. Also, the lower video resolutions made it hard to get an idea of what was going on in the video, and coupled with the muffled audio, made it hard for me to grasp the entire video itself. I was immediately able to engage in the video once I changed the audio quality and video resolution to the highest values, as everything was crisp to see and clear to understand.",(a) Yes,(a) Netflix,(b) $12.99/month: Stream with high definition on two devices,"(b) $16.99/month: Get ad-free music, plus sports, news, talk, entertainment, SiriusXM video, and more, anywhere you want","(a) $13.69, standard definition",3,4,5,6,-1,"Audio quality and visual resolution impacted my overall experience the most. With those being at the lowest values, I was totally unable to engage in the video I was presented. Nothing can be understood with muffled audio, and the images are so unfocused that nothing can be made out.",1,2,0,0,2,Motion smoothness is unimportant in regards to understanding the weather report. The choppiness is tolerable enough as the audio quality and video resolution are high enough to still grasp what's happening in the video.,The audio is important to understand what the weather reporter is saying. He needs to be heard clearly in order to know what's being said.,The video resolution is perhaps the most important aspect. The higher resolution allows for someone to clearly see all of the data on the weather map.,The audio stability isn't too important. Someone is still able to understand what's going on because the audio quality is good. The audio cuts don't impact what's being said in any meaningful way.,"Synchronization is important to be able to follow along at the same time with what is being presented visually, as well as with what the weather reporter is saying. Any lags in synchronization would make it hard to understand what's going on if audio is behind what's being shown.",3,4,1,1,2.5
5f78c9a2108ffa4e7e7011c8,TRUE,2020-10-03T19:30:11.709Z,gp8,p1,(b) Female,(b) 25-39,(a) Yes,(e) White,"(l) Service (e.g., retail clerks, server)",(d) Bachelor's degree or above,"(b) $10,000 to $24,999",5,5,4,4,4,"I feel that audio quality and video resolution are the most important for the enjoyment and understanding of the video content. It is also much easier to rate the other criteria if these are high quality. However, I still think that the video-viewing experience is optimal with good audio stability, motion smoothness, and synchronization between audio and video. ",Improving audio quality made a difference because it was easier to ascertain the stability of the audio. Improving the video resolution made a difference because ti was easier to determine the true smoothness of the motion. Improving both also made it easier to measure the synchronicity between the audio and video. ,(a) Yes,(c) Youtube,(a) $8.99/month: Stream with the standard definition on one device,"(b) $16.99/month: Get ad-free music, plus sports, news, talk, entertainment, SiriusXM video, and more, anywhere you want","(a) $13.69, standard definition",3,3,5,5,5,I felt that video resolution and audio quality were the most important to the viewing experience to not only understand what is going on but to be able to measure the other points of criteria. I felt that synchronicity between the motion and sound were the second most important to the viewing experience. Then I felt that the stability of the motion was the fourth most important and the least important was audio stability. ,1,2,0,1,0,Not as important to the stated objective of the design. There is decent but not perfect smoothness. ,"The audio quality is decent and generally easy to understand, but it's not the highest quality","This feature isn't as important to the objective of the design, which is to understand the weather. The video quality is also not of the highest quality. ",The audio is mostly stable although not perfect. ,"The motions of the audio and video are mostly synchronized, but not perfect. ",2.5,2,3,1.5,2.5
5f809091abeee9b4a2f81314,TRUE,2020-10-09T17:11:45.968Z,gp16,p2,(a) Male,(c) 40-54,(b) No,(c) Black or African American,"(m) Skilled labor (e.g., electrician, plumber, carpenter)",(b) High school graduate (includes equivalency),"(c) $25,000 to $49,999",4,5,5,4,3,A clear visual makes watching a video enjoyable and it gives a clear picture of what you are watching. The audio quality is also important because if you are watching a video with bad sound you will not be able to understand what the video is all about. ,"video resolution changing the video resolution increases the clarity of the visual, while the audio quality increase the audio quality it makes the sound more lear and audible.",(b) No,(c) Youtube,(b) $12.99/month: Stream with high definition on two devices,"(b) $16.99/month: Get ad-free music, plus sports, news, talk, entertainment, SiriusXM video, and more, anywhere you want","(a) $13.69, standard definition",4,4,6,5,2,the video quality is the most important followed by the audio quality because the are what determines if you will enjoy a video or not,1,2,1,1,0,makes the video enjoyable to watch,it is an important aspect of a video,it allows the viewer to see clearly what they are watching,a good audio allows the viewer to hear what is been said,not as important as the rest but also increase how we enjoy video ,4,4,3.5,3.5,2.5
5f78dc8d2332c99521a8b7dd,TRUE,2020-10-03T20:38:06.149Z,gp12,p2,(a) Male,(c) 40-54,(b) No,(b) Asian,(o) Unemployed,(d) Bachelor's degree or above,"(a) Less than $10,000",5,5,2,3,4,"I think there are elements that are important than others. For example, I think audio quality and video resolution should be prioritized above everything else because we need to see and hear what is going on in the forecast. Additionally, Audio and video syncronization is the next important because if the audio and video isn't synced, it could become very irritating and annoying. The audio stability is the next important because it could be annoying if audio is not stable. Finally, motion smoothness is not that important, only a little needs to be there.","The elements I'm choosing is Audio Quality and Video Resolution. Audio Quality impacted my experience the most because for a forecast, actually hearing what they forecaster is saying is one of the most important things. Video Resolution is essentially the same. You need to see what is on the screen for a forecast, or else it could become very confusing.",(a) Yes,(c) Youtube,(c) $15.99/month: Stream with 4K ultra HD on four devices,"(b) $16.99/month: Get ad-free music, plus sports, news, talk, entertainment, SiriusXM video, and more, anywhere you want","(c) $19.69, iMAX version",4,3,5,7,1,"I allocated votes the way I did because I think audio quality is most important, as well as video resolutions. The rest are just factors that are not as important, just good to have.",1,2,1,0,2,"This is the least important but still important, because if the video is not smooth it can be hard to see the animations and such.",This is one of the most important elements because you need to hear what is going on.,This is also pretty important because you need to see many of the things that are happening.,This is quite important because without audio stability the video can be hard to hear.,You might get some info mixed up if the audio and video aren't synced.,4,3.5,3,1.5,2.75
5f78b691108ffa4e7e7010f4,TRUE,2020-10-03T18:27:11.987Z,gp11,p1,(a) Male,(c) 40-54,(b) No,(c) Black or African American,"(d) Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",(c) Some college or associate's degree,"(b) $10,000 to $24,999",4,4,4,4,4,I think all of these elements are equally important for the best viewing experience. You can not say that one is better than the other. All of them together delivers a more coherent message. ,"This was not a very pleasant experience. Even though when I was changing the settings of the two video elements like video resolution and audio quality, it gave me a better idea of how I should evaluate it. It made me pay attention to the video more and be more accurate in my assessment. ",(a) Yes,(c) Youtube,(c) $15.99/month: Stream with 4K ultra HD on four devices,"(a) $10.99/month: A sampling of music, news, and talk channels","(b) $17.69, 3D version",4,4,5,4,5,I made my decision  based on how important given elements are to an average consumer. ,1,2,1,1,2,I chose this price because it is fair comparing to the other elements that have a higher priority.,I chose this price because it is fair considering the audio quality in turn this helps a buyer to come up with the right answer.,I chose this price because it is fair considering the quality of video resolution which also helps a buyer to come up with the right answer.,I chose this price because it is fair comparing to the other elements that have a higher priority.,I chose this price because it is fair considering the quality of audio-video synchronization which also helps a buyer to come up with the right answer.,3,3,2,2,3
5f78b635d1d415c7845f6c63,TRUE,2020-10-03T18:13:11.675Z,gp11,p2,(a) Male,(c) 40-54,(a) Yes,(e) White,"(c) Business, management, or financial (e.g., manager, accountant, banker)",(c) Some college or associate's degree,"(e) $75,000 to $99,999",5,4,4,5,5,"In a weather forecast video, there is not much point in watching the video if the audio quality is so bad that you cannot understand what the forecaster is saying.  The video resolution is a little less important--the video can still be a little pixelated as long as you can clearly make out the numbers denoting temperature, location, etc. on the forecaster's map.  The audio stability is important because again, you need to be able to hear what the person is saying.  Motion smoothness is important but not as important as having the audio and video synched.","Audio quality made it where I can stand to listen to the audio.  Otherwise audio quality that bad makes me feel like I am going insane.
Motion smoothness made the video stop being so choppy and infuriating.",(a) Yes,(a) Netflix,(c) $15.99/month: Stream with 4K ultra HD on four devices,"(c) $21.99/month: Enjoy the widest variety of entertainment, anytime, anywhere you want to hear it","(c) $19.69, iMAX version",4,2,0,3,1,"First and foremost I want to be able hear the audio the way it is supposed to be heard.  I cannot stand jerky or fuzzy audio.  After that I want the video to be smooth and at least MOSTLY synched, if not perfectly.  I would like high resolution but if I hade to trade off between resolution and audio stability, I'll watch something in SD as long as it sounds good.",1,2,1,1,2,The smoothness of the motion leaves much to be desired.,The audio quality is better than it was initially but it is not perfect by a long shot.,The video resolution is not nearly as good as it could be.,The audio stability is improved over the initial test but far from perfect.,The audio and video are pretty well as synched as they can get.,2.5,1,2,1,3
5f78ad6b108ffa4e7e701067,TRUE,2020-10-03T17:36:27.128Z,gp12,p1,(a) Male,(c) 40-54,(b) No,(e) White,"(d) Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",(d) Bachelor's degree or above,"(g) $150,000+",5,5,5,5,5,"i feel that the audio-visuals synchronization, video resolution, audio stability, and audio quality are very important elements, with it, the content of the video can be understood clearly,","audio video synchronization actually helped in matching the audio with the video, also video resolution improved the quality of the visuals being displayed.",(a) Yes,(a) Netflix,(c) $15.99/month: Stream with 4K ultra HD on four devices,"(c) $21.99/month: Enjoy the widest variety of entertainment, anytime, anywhere you want to hear it","(c) $19.69, iMAX version",4,4,5,4,5,"well I prioritized the video resolution and audio synchronization most cuz I felt it is important the message is passed across, the rest of  the elements also can stay halfway to improve the video too",1,2,1,1,2,the visuals are clear and smooth,the message can be clearly understood after improving the quality,"the visuals have improved a bit, it is set to the highest quality possible in this study, I feel it needs more improvement","the audio is stable, it can still be improved",the audio matches the visuals perfectly,4,1,3,4,3
5f78a621d1d415c7845f6b49,TRUE,2020-10-03T16:57:25.953Z,gp12,p2,(b) Female,(c) 40-54,(b) No,(e) White,"(i) Medical (e.g., doctor, nurse, dentist)",(d) Bachelor's degree or above,"(e) $75,000 to $99,999",5,4,3,4,3,I think that the number one thing that is critical is the audio quality.  Without it everything else is pretty useless.  I think that if you can hear what is going on it will at least allow you to understand things.  Visual is also extremely important.  I think that you can live with some motion smoothness and audio video syncronization issues if the main two components are working well.  In a weather forecast the audio of hearing what is being said is the most critical.,By adjusting the audio quality I could actually hear what was being said.  I could not understand anything before I was able to adjust it.  I also found adjusting the visual resolution to be crucial in being able to see what he was talking about.  Otherwise the screen was too pixelated to see what he was pointing to.,(a) Yes,(a) Netflix,(b) $12.99/month: Stream with high definition on two devices,"(b) $16.99/month: Get ad-free music, plus sports, news, talk, entertainment, SiriusXM video, and more, anywhere you want","(c) $19.69, iMAX version",4,2,5,7,2,I allocated my points based on what would be most critical to me in this.  The Audio component is the most critical so that is where I put most of my points.  If you can't hear the audio you won't understand what is going on.,1,2,1,1,2,The smoothness of the video adds to a better viewing experience.,I think that Audio is the most crucial element as you need to hear what is going on.,In order to be able to see what the forecaster is talking about you need good resolution otherwise it is too pixelated.,I think the audio stability needs to be there to make the video sound better.,This is important as the audio and visual aspects need to flow well together to make the video easier to hear and see.,4,3.5,2.5,2.5,3
5f78a425108ffa4e7e700fae,TRUE,2020-10-03T16:53:59.670Z,gp14,p2,(b) Female,(d) 55 or above,(b) No,(e) White,(j) Retired,(b) High school graduate (includes equivalency),"(c) $25,000 to $49,999",5,4,4,5,4,If I am in my car I will be listening more often than watching. I want the sound quality to be the best since I can listen even when I am not watching. Having good sound quality is the most important to me.,Audio Quality  and Audio Stability  seemed to affect it the most for me. I would rather have good sounds and less clear video.  I think changing those made the biggest impact on the video for me.,(a) Yes,(d) Hulu,(b) $12.99/month: Stream with high definition on two devices,"(b) $16.99/month: Get ad-free music, plus sports, news, talk, entertainment, SiriusXM video, and more, anywhere you want","(c) $19.69, iMAX version",6,3,1,6,4,I want the sound to be the best since this will be in my car I won't always be watching but I will always be listening. The sound being the highest quality is what is most important to me.,1,2,1,0,2,The smoothness seems to help both picture and sound so I kept that high too.,The audio needs to be as clear as possible ,While it is nice to have a clear picture if you can't understand what they are saying a clear picture doesn't matter much. So trying to keep the cost down a bit I went with 3.00,More audio stability is making the sound quality better which is what I want on my player.,I like this one but keep the cost down I am keeping this one at 3.00,4,3,4,4,3
5f83650b02c9f72e23aad839,TRUE,2020-10-11T20:19:38.664Z,gp14,p2,(b) Female,(d) 55 or above,(b) No,(e) White,(j) Retired,(b) High school graduate (includes equivalency),"(c) $25,000 to $49,999",5,5,5,5,5,I think they are all critical. People these days expect smooth quality video and audio. Anything less than that will fial miserably,the audio quality was huge because i couldnt understand anything the weatherman was saying. and video quality so i i could see what he was talking about,(a) Yes,(a) Netflix,(a) $8.99/month: Stream with the standard definition on one device,(d) I would not subscribe to any of the plans above,(d) I would not watch any of these versions,4,4,5,5,4,"i evenly distributed the points because all of the qualities matter for a pleasurable viewing session
",1,2,1,1,2,helpful but not as important,its important,its important,important but not as,they can live without it maybe,4,4,3.5,3.5,3
5f78f815108ffa4e7e70125c,TRUE,2020-10-03T23:00:01.491Z,gp8,p2,(a) Male,(d) 55 or above,(a) Yes,(c) Black or African American,"(d) Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",(d) Bachelor's degree or above,"(e) $75,000 to $99,999",5,3,4,4,4,"In the context of a car, the audio quality is more important than anything. While video quality can reduce (and will depending on signal), without good audio quality and stability the experience will be far more degraded than video alone. Audio-video synchronization can be just as important as non-consistent audio/video quality can also degrade quality.","Choosing higher level audio quality and audio stability improved the audio to be more clear/crisp sounding. Prior to adjustment, audio was stuttering and raspy sounding or non-crisp. Out of all the options, the audio was far superior than than the video. ",(a) Yes,(a) Netflix,(c) $15.99/month: Stream with 4K ultra HD on four devices,"(b) $16.99/month: Get ad-free music, plus sports, news, talk, entertainment, SiriusXM video, and more, anywhere you want","(c) $19.69, iMAX version",5,3,3,5,5,"Out of all the available features, audio quality, stability and audio/video synchronization is key when it comes to a good in-car experience. Motion smoothness and video quality can and will suffer depending on data coverage.",1,2,1,1,2,Motion smoothness is not necessary but helps if you want a smoother video experience,Audio quality is important to understand the content,Resolution is necessary to see the content,Audio stability is necessary to understand the content clearly without stutter,Audio video synchronization helps if you want a consistent experience.,4,2,3,2,3
5f808e71abeee9b4a2f812fb,TRUE,2020-10-09T16:59:49.928Z,gp6,p1,(a) Male,(b) 25-39,(b) No,(e) White,"(c) Business, management, or financial (e.g., manager, accountant, banker)",(b) High school graduate (includes equivalency),"(g) $150,000+",4,5,4,3,4,"Video quality makes the video easy to watch and pick up on screen clues that may not be visible when blurred.  Audio is also important because you need to know what they are talking about.  Video however, is far more important to get the full context.",Adjusting the smoothness and resolution made the video much easier to watch.  Watching a blur of pixels that is also jumpy makes the viewing experience really rough.  I had to turn them up to the max setting in order to be able to handle the content.,(a) Yes,(a) Netflix,(c) $15.99/month: Stream with 4K ultra HD on four devices,"(c) $21.99/month: Enjoy the widest variety of entertainment, anytime, anywhere you want to hear it","(c) $19.69, iMAX version",3,6,6,3,3,"I need a very large improvement in video quality, but audio quality needs some help too.  This makes the video more comfortable to watch.",1,2,1,1,2,The video is still jumpy and pixelated for a few seconds after refocusing on the map.,"The audio is still choppy, but I can make out what it says and don't feel capable of charging more than this.",The video is readable for temperatures but still hard to look at and make out.,"The audio is pretty stable with minor choppiness, but can be followed.","The audio feels synched fine to what the video is showing, so following along is pretty easy.",2,2.5,2,1,3
5f78b66ad1d415c7845f6c67,TRUE,2020-10-03T18:19:25.864Z,gp7,p1,(a) Male,(b) 25-39,(b) No,(e) White,"(m) Skilled labor (e.g., electrician, plumber, carpenter)",(c) Some college or associate's degree,"(e) $75,000 to $99,999",5,5,5,5,5,All video elements in streaming video is equally important. Focus on all of them for a good product to your consumers.,Increasing the video resolution increased how clear the visuals were. Increasing audio quality increased how crisp the audio sounds were. Increasing the settings increased the quality of the video.,(a) Yes,(a) Netflix,(b) $12.99/month: Stream with high definition on two devices,"(a) $10.99/month: A sampling of music, news, and talk channels","(c) $19.69, iMAX version",5,4,4,5,4,All video elements are important in streaming video do allocated evenly for the most part. Added a couple votes to the audio elements for instances of listening in an automobile while driving.,1,2,1,0,2,I feel this is fair price,I feel this is fair price,I feel this is fair price.,I feel  this is fair price ,I feel this is fair price,3,3,3,3,3
